nodes,tipo,size,nproc,rep,rank,inicio,fim,duracao,funcao
1,p2p_bloqueante,1500,32,2,rank25,0.074698,0.226284,0.151586,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank25,1.417249,1.417631,0.000383,MPI_Send
1,p2p_bloqueante,1500,32,2,rank25,1.417861,3.538409,2.120548,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank24,0.009160,0.009161,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank24,0.009161,0.009162,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank24,0.009214,0.074127,0.064913,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank24,0.074129,0.236876,0.162748,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank24,1.423177,1.423622,0.000445,MPI_Send
1,p2p_bloqueante,1500,32,2,rank24,1.423921,3.537783,2.113862,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank23,0.008147,0.008147,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank23,0.008147,0.008148,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank23,0.008196,0.073439,0.065243,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank23,0.073439,0.226125,0.152685,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank23,1.440421,1.440899,0.000478,MPI_Send
1,p2p_bloqueante,1500,32,2,rank23,1.441260,3.539232,2.097972,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank22,0.011433,0.011433,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank22,0.011434,0.011436,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank22,0.011527,0.073144,0.061617,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank22,0.073146,0.220689,0.147542,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank22,2.041260,2.041678,0.000418,MPI_Send
1,p2p_bloqueante,1500,32,2,rank22,2.041921,3.538425,1.496504,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank21,0.004844,0.004844,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank21,0.004844,0.004845,0.000000,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank21,0.004903,0.072553,0.067651,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank21,0.072555,0.226385,0.153830,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank21,2.277379,2.277808,0.000429,MPI_Send
1,p2p_bloqueante,1500,32,2,rank21,2.278083,3.537101,1.259019,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank20,0.005358,0.005359,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank20,0.005359,0.005364,0.000005,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank20,0.005414,0.071567,0.066153,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank20,0.071568,0.226082,0.154514,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank20,1.413906,1.414376,0.000471,MPI_Send
1,p2p_bloqueante,1500,32,2,rank20,1.414655,3.536611,2.121956,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank2,0.000460,0.000460,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank2,0.000460,0.000461,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank2,0.000509,0.060341,0.059832,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank2,0.060342,0.153444,0.093102,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank2,1.336677,1.337080,0.000403,MPI_Send
1,p2p_bloqueante,1500,32,2,rank2,1.337326,3.537511,2.200185,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank19,0.013117,0.013118,0.000001,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank19,0.013119,0.013120,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank19,0.013213,0.071330,0.058118,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank19,0.071333,0.261032,0.189700,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank19,2.338888,2.339253,0.000365,MPI_Send
1,p2p_bloqueante,1500,32,2,rank19,2.339518,3.538595,1.199077,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank18,0.003648,0.003648,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank18,0.003649,0.003649,0.000000,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank18,0.003698,0.070780,0.067082,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank18,0.070782,0.252383,0.181602,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank18,2.347535,2.347969,0.000434,MPI_Send
1,p2p_bloqueante,1500,32,2,rank18,2.348219,3.536973,1.188753,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank17,0.012351,0.012351,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank17,0.012352,0.012352,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank17,0.012402,0.070140,0.057737,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank17,0.070142,0.240417,0.170276,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank17,2.222746,2.223075,0.000329,MPI_Send
1,p2p_bloqueante,1500,32,2,rank17,2.223417,3.536828,1.313410,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank16,0.007266,0.007266,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank16,0.007266,0.007267,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank16,0.007312,0.069502,0.062190,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank16,0.069504,0.260367,0.190864,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank16,2.377691,2.378059,0.000369,MPI_Send
1,p2p_bloqueante,1500,32,2,rank16,2.378341,3.537291,1.158949,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank15,0.004456,0.004457,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank15,0.004458,0.004459,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank15,0.004543,0.068882,0.064338,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank15,0.068883,0.219288,0.150404,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank15,2.007036,2.007455,0.000419,MPI_Send
1,p2p_bloqueante,1500,32,2,rank15,2.007735,3.538976,1.531242,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank14,0.001437,0.001438,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank14,0.001438,0.001439,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank14,0.001482,0.067790,0.066307,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank14,0.067790,0.200360,0.132570,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank14,1.403141,1.403539,0.000398,MPI_Send
1,p2p_bloqueante,1500,32,2,rank14,1.403792,3.537397,2.133605,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank13,0.000940,0.000941,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank13,0.000941,0.000941,0.000000,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank13,0.000984,0.067567,0.066583,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank13,0.067569,0.209775,0.142207,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank13,2.148230,2.148776,0.000546,MPI_Send
1,p2p_bloqueante,1500,32,2,rank13,2.149116,3.538376,1.389260,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank12,0.010518,0.010519,0.000001,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank12,0.010519,0.010520,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank12,0.010607,0.066912,0.056304,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank12,0.066914,0.216171,0.149257,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank12,2.055143,2.055578,0.000435,MPI_Send
1,p2p_bloqueante,1500,32,2,rank12,2.055863,3.539167,1.483305,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank11,0.005772,0.005773,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank11,0.005773,0.005774,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank11,0.005881,0.066364,0.060483,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank11,0.066366,0.230530,0.164164,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank11,2.028874,2.029210,0.000336,MPI_Send
1,p2p_bloqueante,1500,32,2,rank11,2.029461,3.538054,1.508593,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank10,0.006890,0.006890,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank10,0.006891,0.006891,0.000000,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank10,0.006935,0.065753,0.058818,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank10,0.065754,0.215551,0.149797,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank10,2.509873,2.510332,0.000458,MPI_Send
1,p2p_bloqueante,1500,32,2,rank10,2.510655,3.537743,1.027088,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank1,0.006166,0.006166,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank1,0.006167,0.006176,0.000009,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank1,0.006259,0.060038,0.053779,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank1,0.060039,0.193434,0.133395,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank1,2.052769,2.053171,0.000401,MPI_Send
1,p2p_bloqueante,1500,32,2,rank1,2.053443,3.538147,1.484704,MPI_Finalize
1,p2p_bloqueante,1500,32,2,rank0,0.006557,0.006557,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,32,2,rank0,0.006557,0.006558,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,32,2,rank0,0.057887,0.057894,0.000008,MPI_Wtime
1,p2p_bloqueante,1500,32,2,rank0,0.057966,0.059397,0.001431,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.059397,0.060098,0.000700,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.060098,0.060720,0.000621,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.060720,0.061300,0.000580,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.061301,0.061947,0.000646,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.061948,0.062585,0.000637,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.062586,0.063245,0.000659,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.063246,0.063906,0.000660,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.063906,0.064515,0.000608,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.064516,0.065109,0.000594,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.065110,0.065722,0.000612,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.065723,0.066356,0.000633,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.066357,0.066912,0.000555,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.066912,0.067557,0.000644,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.067557,0.068215,0.000658,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.068216,0.068893,0.000677,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.068894,0.069525,0.000631,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.069525,0.070082,0.000556,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.070082,0.070714,0.000632,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.070715,0.071359,0.000644,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.071360,0.071904,0.000544,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.071904,0.072530,0.000625,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.072530,0.073206,0.000676,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.073207,0.073905,0.000698,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.073905,0.074382,0.000476,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.074382,0.074953,0.000571,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.074954,0.075613,0.000659,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.075613,0.076261,0.000648,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.076261,0.076922,0.000661,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.076922,0.077553,0.000630,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.077553,0.116889,0.039336,MPI_Send
1,p2p_bloqueante,1500,32,2,rank0,0.118315,0.192986,0.074671,MPI_Bcast
1,p2p_bloqueante,1500,32,2,rank0,2.040564,2.053508,0.012944,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.053509,2.053899,0.000390,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.053899,2.054159,0.000260,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.054159,2.054440,0.000281,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.054440,2.313737,0.259297,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.313737,2.314042,0.000305,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.314043,2.314337,0.000294,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.314337,2.314609,0.000272,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.314610,2.402140,0.087530,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.402141,2.510419,0.108279,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.510420,2.510701,0.000282,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.510702,2.510972,0.000270,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.510972,2.511240,0.000268,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.511240,2.511509,0.000269,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.511509,2.511790,0.000280,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.511790,2.512028,0.000238,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.512029,2.512283,0.000254,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.512283,2.512552,0.000269,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.512552,2.512797,0.000245,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.512797,2.513048,0.000251,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.513048,2.513326,0.000278,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.513326,2.513577,0.000251,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.513577,2.513838,0.000261,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.513839,2.514089,0.000251,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.514089,2.514349,0.000260,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.514350,2.514611,0.000261,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.514611,2.514879,0.000268,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.514879,2.515160,0.000281,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.515160,2.515537,0.000376,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.515537,2.515917,0.000380,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.515917,2.517051,0.001134,MPI_Recv
1,p2p_bloqueante,1500,32,2,rank0,2.517051,2.517052,0.000001,MPI_Wtime
1,p2p_bloqueante,1500,32,2,rank0,2.517674,3.538462,1.020788,MPI_Finalize
1,p2p_bloqueante,1500,4,1,rank3,0.000002,0.000002,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,4,1,rank3,0.000003,0.000010,0.000007,MPI_Comm_size
1,p2p_bloqueante,1500,4,1,rank3,0.000078,0.047537,0.047459,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank3,0.047539,0.081474,0.033935,MPI_Bcast
1,p2p_bloqueante,1500,4,1,rank3,9.393126,9.509109,0.115983,MPI_Send
1,p2p_bloqueante,1500,4,1,rank3,9.509606,10.518861,1.009255,MPI_Finalize
1,p2p_bloqueante,1500,4,1,rank2,0.000573,0.000573,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,4,1,rank2,0.000573,0.000575,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,4,1,rank2,0.000632,0.045545,0.044913,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank2,0.045548,0.080230,0.034683,MPI_Bcast
1,p2p_bloqueante,1500,4,1,rank2,9.463441,9.507596,0.044155,MPI_Send
1,p2p_bloqueante,1500,4,1,rank2,9.508131,10.519446,1.011316,MPI_Finalize
1,p2p_bloqueante,1500,4,1,rank1,0.001115,0.001116,0.000001,MPI_Comm_rank
1,p2p_bloqueante,1500,4,1,rank1,0.001116,0.001117,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,4,1,rank1,0.001173,0.042587,0.041414,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank1,0.042589,0.070340,0.027750,MPI_Bcast
1,p2p_bloqueante,1500,4,1,rank1,4.870158,9.505698,4.635540,MPI_Send
1,p2p_bloqueante,1500,4,1,rank1,9.506185,10.519645,1.013460,MPI_Finalize
1,p2p_bloqueante,1500,4,1,rank0,0.001582,0.001582,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,4,1,rank0,0.001583,0.001584,0.000001,MPI_Comm_size
1,p2p_bloqueante,1500,4,1,rank0,0.037975,0.037990,0.000015,MPI_Wtime
1,p2p_bloqueante,1500,4,1,rank0,0.038063,0.041248,0.003185,MPI_Send
1,p2p_bloqueante,1500,4,1,rank0,0.041250,0.043745,0.002496,MPI_Send
1,p2p_bloqueante,1500,4,1,rank0,0.043746,0.046056,0.002310,MPI_Send
1,p2p_bloqueante,1500,4,1,rank0,0.051015,0.059765,0.008750,MPI_Bcast
1,p2p_bloqueante,1500,4,1,rank0,9.504443,9.506430,0.001987,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank0,9.506431,9.507933,0.001502,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank0,9.507933,9.509848,0.001915,MPI_Recv
1,p2p_bloqueante,1500,4,1,rank0,9.509848,9.509849,0.000001,MPI_Wtime
1,p2p_bloqueante,1500,4,1,rank0,9.510685,10.519489,1.008804,MPI_Finalize
1,p2p_bloqueante,1500,4,2,rank3,0.000641,0.000642,0.000000,MPI_Comm_rank
1,p2p_bloqueante,1500,4,2,rank3,0.000642,0.000644,0.000002,MPI_Comm_size
1,p2p_bloqueante,1500,4,2,rank3,0.000700,0.044490,0.043789,MPI_Recv
1,p2p_bloqueante,1500,4,2,rank3,0.044491,0.077848,0.033357,MPI_Bcast
1,p2p_bloqueante,1500,4,2,rank3,4.726563,9.451572,4.725008,MPI_Send
1,p2p_bloqueante,1500,4,2,rank3,9.452064,10.461795,1.009731,MPI_Finalize
1,p2p_bloqueante,1500,4,2,rank2,0.000002,0.000002,0.000000,MPI_Comm_rank
